"sub","partOfMilitaryConflict","place","result","causalties","date","commander"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cannae","See the [[#Aftermath","* 1,500 Spanish and African","-216-08-02","http://dbpedia.org/resource/Lucius_Aemilius_Paullus_(consul_219_BC)"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cannae","See the [[#Aftermath","* 1,500 Spanish and African","-216-08-02","http://dbpedia.org/resource/Mago_(Barcid)"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italia_(Roman_province)","See the [[#Aftermath","* 1,500 Spanish and African","-216-08-02","http://dbpedia.org/resource/Hannibal"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italia_(Roman_province)","See the [[#Aftermath","* 1,500 Spanish and African","-216-08-02","http://dbpedia.org/resource/Gaius_Terentius_Varro"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italia_(Roman_province)","See the [[#Aftermath","* 1,500 Spanish and African","-216-08-02","http://dbpedia.org/resource/Maharbal"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italia_(Roman_province)","See the [[#Aftermath","* 1,500 Spanish and African","-216-08-02","http://dbpedia.org/resource/Hanno,_son_of_Bomilcar"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italia_(Roman_province)","See the [[#Aftermath","* 1,500 Spanish and African","-216-08-02","http://dbpedia.org/resource/Hasdrubal,_commander_of_the_service_corps"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italia_(Roman_province)","See the [[#Aftermath","* 1,500 Spanish and African","-216-08-02","http://dbpedia.org/resource/Gisgo"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italia_(Roman_province)","See the [[#Aftermath","* 1,500 Spanish and African","-216-08-02","http://dbpedia.org/resource/Lucius_Aemilius_Paullus_(consul_219_BC)"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italia_(Roman_province)","See the [[#Aftermath","* 1,500 Spanish and African","-216-08-02","http://dbpedia.org/resource/Mago_(Barcid)"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cannae","See the [[#Aftermath","Killed:","-216-08-02","http://dbpedia.org/resource/Hannibal"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cannae","See the [[#Aftermath","Killed:","-216-08-02","http://dbpedia.org/resource/Gaius_Terentius_Varro"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cannae","See the [[#Aftermath","Killed:","-216-08-02","http://dbpedia.org/resource/Maharbal"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cannae","See the [[#Aftermath","Killed:","-216-08-02","http://dbpedia.org/resource/Hanno,_son_of_Bomilcar"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cannae","See the [[#Aftermath","Killed:","-216-08-02","http://dbpedia.org/resource/Hasdrubal,_commander_of_the_service_corps"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cannae","See the [[#Aftermath","Killed:","-216-08-02","http://dbpedia.org/resource/Gisgo"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cannae","See the [[#Aftermath","Killed:","-216-08-02","http://dbpedia.org/resource/Lucius_Aemilius_Paullus_(consul_219_BC)"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cannae","See the [[#Aftermath","Killed:","-216-08-02","http://dbpedia.org/resource/Mago_(Barcid)"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italia_(Roman_province)","See the [[#Aftermath","Killed:","-216-08-02","http://dbpedia.org/resource/Hannibal"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italia_(Roman_province)","See the [[#Aftermath","Killed:","-216-08-02","http://dbpedia.org/resource/Gaius_Terentius_Varro"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italia_(Roman_province)","See the [[#Aftermath","Killed:","-216-08-02","http://dbpedia.org/resource/Maharbal"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italia_(Roman_province)","See the [[#Aftermath","Killed:","-216-08-02","http://dbpedia.org/resource/Hanno,_son_of_Bomilcar"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italia_(Roman_province)","See the [[#Aftermath","Killed:","-216-08-02","http://dbpedia.org/resource/Hasdrubal,_commander_of_the_service_corps"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italia_(Roman_province)","See the [[#Aftermath","Killed:","-216-08-02","http://dbpedia.org/resource/Gisgo"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italia_(Roman_province)","See the [[#Aftermath","Killed:","-216-08-02","http://dbpedia.org/resource/Lucius_Aemilius_Paullus_(consul_219_BC)"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italia_(Roman_province)","See the [[#Aftermath","Killed:","-216-08-02","http://dbpedia.org/resource/Mago_(Barcid)"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cannae","Carthaginian victory","Killed:","-216-08-02","http://dbpedia.org/resource/Hannibal"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cannae","Carthaginian victory","Killed:","-216-08-02","http://dbpedia.org/resource/Gaius_Terentius_Varro"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cannae","Carthaginian victory","Killed:","-216-08-02","http://dbpedia.org/resource/Maharbal"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cannae","Carthaginian victory","Killed:","-216-08-02","http://dbpedia.org/resource/Hanno,_son_of_Bomilcar"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cannae","Carthaginian victory","Killed:","-216-08-02","http://dbpedia.org/resource/Hasdrubal,_commander_of_the_service_corps"
"http://dbpedia.org/resource/Battle_of_Cannae","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cannae","Carthaginian victory","Killed:","-216-08-02","http://dbpedia.org/resource/Gisgo"
